zip,total_fire_count,total_acres,fire_year_count,avg_tmax_c,avg_tmin_c,avg_prcp_mm,target_2023
91356,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91357,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91358,0.0,0.0,0,21.374952596777444,10.708435634646499,231.95999999999998,0
91359,0.0,0.0,0,21.374952596777444,10.708435634646499,231.95999999999998,0
91360,1.0,0.02883826,1,21.372401420449528,10.72423986724657,228.2,0
91361,2.0,11.126904618,2,21.259840171940283,10.522103346308604,231.95999999999998,0
91362,2.0,54.17271,1,21.394374562983284,10.808935353028474,227.74,0
91364,1.0,2.614254,1,24.656276365674863,12.284986194376629,313.98,0
91365,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91367,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91371,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91372,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91376,0.0,0.0,0,21.374952596777444,10.708435634646499,231.95999999999998,0
91377,1.0,0.07621309,1,21.289292916050705,10.61843341563367,231.95999999999998,0
91380,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91381,4.0,300.3810198,3,24.59275836074073,12.190547207736028,299.65999999999997,0
91382,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91383,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91384,9.0,9753.226509,4,21.061104393396327,10.392364384215051,286.58000000000004,0
91385,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91386,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91387,1.0,4581.739,1,24.665541073374776,12.347803234153067,313.98,0
91390,10.0,3403.985067,4,23.770380006003144,11.480736867242262,312.3,1
91392,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91393,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91394,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91395,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91396,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91401,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91402,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91403,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91404,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91405,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91406,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91407,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91408,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91409,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91410,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91411,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91412,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91413,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91416,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91423,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91426,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91436,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91470,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91482,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91495,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91496,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91499,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91501,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91502,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91503,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91504,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91505,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91506,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91507,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91508,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91510,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91521,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91522,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91523,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91526,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91601,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91602,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91603,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91604,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91605,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91606,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91607,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91608,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91609,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91610,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91611,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91612,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91614,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91615,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91616,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91617,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91618,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91701,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91702,2.0,152.497225,1,23.808723255115915,13.151163656267105,281.08000000000004,0
91706,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91708,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91709,1.0,13694.53,1,23.747482111757975,13.094583505482282,280.91999999999996,0
91710,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91711,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91714,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91715,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91716,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91722,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91723,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91724,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91729,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91730,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91731,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91732,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91733,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91734,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91735,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91737,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91739,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91740,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91741,1.0,2.21358,1,23.728314431860316,13.079502133202357,281.08000000000004,0
91743,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91744,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91745,3.0,10.3188905,2,23.62385342026655,12.94263142452653,281.02,0
91746,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91747,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91748,2.0,7.3884596,2,23.805503105101547,13.193645298527946,273.52,0
91749,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91750,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91752,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91754,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91755,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91756,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91758,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91759,2.0,63.91695,2,25.564403305259813,9.169131786641241,214.3,0
91761,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91762,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91763,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91764,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91765,1.0,1.969455,1,23.728314431860316,13.079502133202357,281.08000000000004,0
91766,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91767,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91768,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91769,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91770,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91771,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91772,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91773,2.0,140.4324,2,23.884997042168067,13.301387280560252,273.94,0
91775,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91776,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91778,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91780,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91784,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91785,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91786,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
91788,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91789,1.0,2.501228,1,23.808723255115915,13.151163656267105,281.08000000000004,0
91790,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91791,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91792,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91793,0.0,0.0,0,23.808723255115915,13.151163656267105,281.08000000000004,0
91801,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91802,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91803,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91804,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91896,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91899,0.0,0.0,0,24.746477616222613,12.360861768808377,313.98,0
91901,3.0,16902.461458,3,23.787220122188543,12.180202847102274,93.22,0
91902,1.0,0.4009637,1,22.54697348224017,14.034269569202271,238.66,0
91903,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
91905,2.0,60.69874,2,30.25560436235939,14.215248725166115,76.0,1
91906,4.0,303.77858,3,22.628434300096146,14.106127363737489,234.61999999999998,0
91908,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91909,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91910,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91911,1.0,0.6094487,1,22.583234281476773,14.036065023747728,243.78000000000003,0
91912,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91913,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91914,3.0,96.52172999999999,3,22.530177050177606,14.172845408237787,230.5,0
91915,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91916,3.0,116.66869799999999,2,24.01378190317904,12.40865432383228,92.6,0
91917,9.0,5244.600989,4,22.410063853696666,13.720752613935318,239.71999999999997,0
91921,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91931,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
91932,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91933,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91934,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
91935,1.0,79.95433,1,22.57866464742772,13.990686410024287,243.08,1
91941,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91942,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
91943,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91944,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91945,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91946,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91948,1.0,188.4808,1,24.08228164869295,12.474355702557649,93.32000000000001,0
91950,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91951,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91962,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
91963,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,1
91976,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91977,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91978,1.0,8.976994,1,22.61952480188826,14.138199187970603,234.61999999999998,0
91979,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91980,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
91987,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92003,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92004,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92007,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92008,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92009,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92010,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92011,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92013,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92014,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92018,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92019,8.0,480.566956,3,23.947566792747274,12.39632606921517,93.32000000000001,0
92020,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92021,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92022,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92023,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92024,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92025,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92026,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92027,1.0,53.04443,1,24.051921293993882,12.415819196948563,93.32000000000001,0
92028,6.0,3400.3791999999994,4,23.90600687075905,12.170834246535453,78.06,0
92029,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92030,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92033,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92036,2.0,5398.71754,1,24.016968438247478,12.336822702045616,93.16,0
92037,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92038,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92039,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92040,1.0,57.42204,1,23.991147899548263,12.396269109942228,93.32000000000001,0
92046,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92049,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92051,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92052,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92054,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92055,2.0,968.29263987,2,24.12280425776654,12.474736535178934,92.82000000000001,0
92056,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92057,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92058,1.0,959.2821,1,24.06197198568642,12.41878980135979,93.22,0
92059,1.0,59.08208,1,24.13034936319874,12.486586823779223,93.06,0
92060,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92061,2.0,29.247538,1,23.95914372241372,12.289523053209853,93.32000000000001,0
92064,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92065,6.0,680.6371200000001,3,23.778204984852994,12.20908738438466,93.32000000000001,1
92066,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92067,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92068,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92069,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92070,2.0,429.471362,2,23.907880004484483,12.26573970537695,92.92,0
92071,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92072,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92074,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92075,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92078,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92079,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92081,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92082,2.0,307.13451,2,23.97009350770355,12.421831659399938,93.32000000000001,1
92083,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92084,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92085,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92086,4.0,29.0978876,2,23.856972341741766,12.413330825971935,93.32000000000001,0
92088,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92091,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92092,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92093,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92096,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92101,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92102,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92103,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92104,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92105,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92106,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92107,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92108,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92109,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92110,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92111,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92112,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92113,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92114,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92115,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92116,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92117,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92118,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92119,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92120,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92121,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92122,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92123,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92124,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92126,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92127,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92128,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92129,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92130,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92131,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92132,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92134,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92135,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92136,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92137,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92138,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92139,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92140,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92142,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92143,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92145,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92147,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92149,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92150,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92152,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92153,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92154,8.0,135.99605,3,22.52003159330473,13.911335863481469,237.9,0
92155,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92158,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92159,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92160,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92161,0.0,0.0,0,24.08228164869295,12.474355702557649,93.32000000000001,0
92163,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92165,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92166,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92167,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92168,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92169,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92170,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92171,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92172,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92173,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92174,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92175,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92176,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92177,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92178,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92179,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92182,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92186,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92187,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92190,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92191,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92192,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92193,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92195,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92196,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92197,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92198,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92199,0.0,0.0,0,22.583234281476773,14.036065023747728,243.78000000000003,0
92201,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92202,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92203,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92210,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92211,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92220,3.0,33366.917910000004,2,25.211404019698012,8.89629913448003,218.16,1
92222,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92223,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,0
92225,0.0,0.0,0,29.6988420942925,16.801599961156136,51.28000000000001,0
92226,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92227,1.0,30.28639,1,30.269878808713923,14.192354600381,78.58,0
92230,0.0,0.0,0,25.65552388897717,9.252862265391881,218.45999999999998,1
92231,1.0,106.2004,1,30.327303652656287,14.273630188375998,79.1,0
92232,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92233,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92234,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92235,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92236,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92239,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92240,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92241,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92242,0.0,0.0,0,29.6988420942925,16.801599961156136,51.28000000000001,0
92243,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92244,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92247,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92248,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92249,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92250,2.0,257.04788,1,29.9739219880843,13.981136975137622,79.1,0
92251,0.0,0.0,0,30.184828055672625,14.121723739090516,79.1,0
92252,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92253,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92254,1.0,564.2154,1,27.470306608319227,13.573493392286121,61.32000000000001,0
92255,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92256,0.0,0.0,0,27.348637885050017,13.470059390356932,61.32000000000001,0
92257,1.0,122.8651,1,30.238173782526417,14.196760058505868,79.1,0
