zip,alarm_year,fire_count,total_acres,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm
92070,2021,1.0,428.2403,1,22.30084206116464,11.0971938276777,107.3
92070,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92070,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92071,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92071,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92071,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92071,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92071,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92071,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92072,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92072,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92072,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92072,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92072,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92072,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92074,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92074,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92074,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92074,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92074,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92074,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92075,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92075,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92075,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92075,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92075,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92075,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92078,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92078,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92078,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92078,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92078,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92078,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92079,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92079,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92079,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92079,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92079,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92079,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92081,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92081,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92081,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92081,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92081,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92081,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92082,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92082,2019,1.0,29.26041,1,23.445171532257426,13.35752194063095,1.5
92082,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92082,2021,1.0,277.8741,1,22.525045384722805,11.354476330121493,109.3
92082,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92082,2023,1.0,3.5,1,23.938874807987713,10.71505568356375,236.8
92083,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92083,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92083,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92083,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92083,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92083,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92084,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92084,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92084,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92084,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92084,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92084,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92085,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92085,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92085,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92085,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92085,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92085,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92086,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92086,2019,3.0,27.9355476,1,22.7277639289532,13.022335245445491,1.5
92086,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92086,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92086,2022,1.0,1.16234,1,23.938874807987713,10.71505568356375,236.8
92086,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92088,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92088,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92088,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92088,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92088,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92088,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92091,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92091,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92091,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92091,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92091,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92091,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92092,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92092,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92092,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92092,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92092,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92092,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92093,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92093,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92093,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92093,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92093,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92093,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92096,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92096,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92096,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92096,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92096,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92096,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92101,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92101,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92101,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92101,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92101,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92101,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92102,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92102,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92102,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92102,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92102,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92102,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92103,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92103,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92103,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92103,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92103,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92103,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92104,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92104,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92104,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92104,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92104,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92104,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92105,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92105,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92105,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92105,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92105,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92105,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92106,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92106,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92106,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92106,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92106,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92106,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92107,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92107,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92107,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92107,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92107,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92107,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92108,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92108,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92108,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92108,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92108,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92108,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92109,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92109,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92109,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92109,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92109,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92109,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92110,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92110,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92110,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92110,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92110,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92110,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92111,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92111,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92111,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92111,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92111,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92111,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92112,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92112,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92112,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92112,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92112,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92112,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92113,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92113,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92113,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92113,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92113,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92113,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92114,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92114,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92114,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92114,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92114,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92114,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92115,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92115,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92115,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92115,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92115,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92115,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92116,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92116,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92116,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92116,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92116,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92116,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92117,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92117,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92117,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92117,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92117,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92117,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92118,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92118,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92118,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92118,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92118,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92118,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92119,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92119,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92119,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92119,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92119,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92119,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92120,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92120,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92120,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92120,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92120,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92120,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92121,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92121,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92121,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92121,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92121,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92121,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92122,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92122,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92122,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92122,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92122,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92122,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92123,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92123,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92123,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92123,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92123,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92123,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92124,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92124,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92124,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92124,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92124,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92124,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92126,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92126,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92126,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92126,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92126,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92126,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92127,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92127,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92127,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92127,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92127,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92127,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92128,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92128,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92128,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92128,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92128,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92128,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92129,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92129,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92129,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92129,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92129,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92129,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92130,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92130,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92130,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92130,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92130,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92130,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92131,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92131,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92131,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92131,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92131,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92131,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92132,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92132,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92132,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92132,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92132,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92132,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92134,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92134,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92134,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92134,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92134,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92134,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92135,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92135,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92135,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92135,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92135,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92135,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92136,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92136,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92136,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92136,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92136,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92136,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92137,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92137,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92137,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92137,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92137,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92137,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92138,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92138,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92138,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92138,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92138,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92138,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92139,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92139,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92139,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92139,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92139,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92139,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92140,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92140,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92140,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92140,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92140,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92140,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92142,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92142,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92142,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92142,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92142,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92142,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92143,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92143,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92143,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92143,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92143,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92143,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92145,2018,0.0,0.0,0,25.430821072012208,13.972711667186546,44.3
92145,2019,0.0,0.0,0,23.854310463709094,13.32745962837407,1.5
92145,2020,0.0,0.0,0,24.510554741537593,12.709392675496957,74.69999999999999
92145,2021,0.0,0.0,0,22.676847158218127,11.647158858166923,109.3
92145,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92145,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92147,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92147,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92147,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92147,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92147,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92147,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92149,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92149,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92149,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92149,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92149,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92149,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92150,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92150,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92150,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92150,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92150,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92150,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92152,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92152,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92152,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92152,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92152,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92152,2023,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
92153,2018,0.0,0.0,0,22.526689068100357,15.586049667178699,194.6
92153,2019,0.0,0.0,0,21.59445340501792,14.429707501280083,388.59999999999997
92153,2020,0.0,0.0,0,22.905336793968605,14.870842911877395,199.2
92153,2021,0.0,0.0,0,21.95081733230927,14.57866935483871,199.7
92153,2022,0.0,0.0,0,23.938874807987713,10.71505568356375,236.8
